,Unnamed: 0,title,price,availability,price_category
3142,3142,In the Woods (Dublin Murder Squad #1),36.39,In stock,Standard
3143,3143,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,24.72,In stock,Standard
3144,3144,The Long Haul (Diary of a Wimpy Kid #9),58.14,In stock,Premium
3145,3145,Myriad (Prentor #1),39.77,In stock,Standard
3146,3146,Tracing Numbers on a Train,42.96,In stock,Standard
3147,3147,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",23.11,In stock,Standard
3148,3148,Chase Me (Paris Nights #2),51.33,In stock,Premium
3149,3149,Dark Notes,13.82,In stock,Budget
3150,3150,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),39.24,In stock,Standard
3151,3151,Lowriders to the Center of the Earth (Lowriders in Space #2),13.71,In stock,Budget
3152,3152,"Eat Fat, Get Thin",44.81,In stock,Standard
3153,3153,The Purest Hook (Second Circle Tattoos #3),34.32,In stock,Standard
3154,3154,Origins (Alphas 0.5),51.96,In stock,Premium
3155,3155,I am a Hero Omnibus Volume 1,54.63,In stock,Premium
3156,3156,Hide Away (Eve Duncan #20),18.46,In stock,Budget
3157,3157,Team of Rivals: The Political Genius of Abraham Lincoln,58.79,In stock,Premium
3158,3158,Hamilton: The Revolution,29.0,In stock,Standard
3159,3159,Cosmos,31.04,In stock,Standard
3160,3160,Lady Renegades (Rebel Belle #3),50.96,In stock,Premium
3161,3161,Red Dragon (Hannibal Lecter #1),33.26,In stock,Standard
3162,3162,I Am Pilgrim (Pilgrim #1),44.28,In stock,Standard
3163,3163,Persepolis: The Story of a Childhood (Persepolis #1-2),20.11,In stock,Standard
3164,3164,When We Collided,44.18,In stock,Standard
3165,3165,The Dovekeepers,58.08,In stock,Premium
3166,3166,Lab Girl,39.43,In stock,Standard
3167,3167,No Love Allowed (Dodge Cove #1),48.49,In stock,Standard
3168,3168,Take Me Home Tonight (Rock Star Romance #3),27.88,In stock,Standard
3169,3169,Amid the Chaos,54.36,In stock,Premium
3170,3170,Tipping Point for Planet Earth: How Close Are We to the Edge?,36.94,In stock,Standard
3171,3171,"Chronicles, Vol. 1",32.36,In stock,Standard
3172,3172,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,26.41,In stock,Standard
3173,3173,The Death of Humanity: and the Case for Life,40.3,In stock,Standard
3174,3174,The Picture of Dorian Gray,38.95,In stock,Standard
3175,3175,Between the World and Me,19.57,In stock,Budget
3176,3176,Black Flags: The Rise of ISIS,23.21,In stock,Standard
3177,3177,My Paris Kitchen: Recipes and Stories,25.02,In stock,Standard
3178,3178,City of Glass (The Mortal Instruments #3),35.67,In stock,Standard
3179,3179,Scarlett Epstein Hates It Here,29.87,In stock,Standard
3180,3180,The Girl In The Ice (DCI Erika Foster #1),10.79,In stock,Budget
3181,3181,The New Drawing on the Right Side of the Brain,48.63,In stock,Standard
3182,3182,Scarlett Epstein Hates It Here,16.88,In stock,Budget
3183,3183,When You Are Engulfed in Flames,43.69,In stock,Standard
3184,3184,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,44.28,In stock,Standard
3185,3185,The Rest Is Noise: Listening to the Twentieth Century,26.8,In stock,Standard
3186,3186,The Regional Office Is Under Attack!,41.56,In stock,Standard
3187,3187,Private Paris (Private #10),44.18,In stock,Standard
3188,3188,Every Last Word,25.85,In stock,Standard
3189,3189,The Silent Twin (Detective Jennifer Knight #3),34.93,In stock,Standard
3190,3190,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",35.67,In stock,Standard
3191,3191,Vampire Girl (Vampire Girl #1),58.09,In stock,Premium
3192,3192,"Carry On, Warrior: Thoughts on Life Unarmed",49.71,In stock,Standard
3193,3193,"Grayson, Vol 3: Nemesis (Grayson #3)",38.35,In stock,Standard
3194,3194,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,46.29,In stock,Standard
3195,3195,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",44.18,In stock,Standard
3196,3196,Wildlife of New York: A Five-Borough Coloring Book,37.05,In stock,Standard
3197,3197,Life,23.9,In stock,Standard
3198,3198,'Salem's Lot,27.8,In stock,Standard
3199,3199,32 Yolks,31.49,In stock,Standard
3200,3200,Rip it Up and Start Again,51.33,In stock,Premium
3201,3201,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,23.11,In stock,Standard
3202,3202,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",56.5,In stock,Premium
3203,3203,11/22/63,51.48,In stock,Premium
3204,3204,Barefoot Contessa Back to Basics,48.78,In stock,Standard
3205,3205,The Improbability of Love,20.22,In stock,Standard
3206,3206,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,13.47,In stock,Budget
3207,3207,"Eat, Pray, Love",58.35,In stock,Premium
3208,3208,The Golden Condom: And Other Essays on Love Lost and Found,52.4,In stock,Premium
3209,3209,The Infinities,45.51,In stock,Standard
3210,3210,Lost Among the Living,22.06,In stock,Standard
3211,3211,Why Not Me?,52.98,In stock,Premium
3212,3212,Smarter Faster Better: The Secrets of Being Productive in Life and Business,32.36,In stock,Standard
3213,3213,Frankenstein,27.7,In stock,Standard
3214,3214,Heir to the Sky,49.56,In stock,Standard
3215,3215,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,22.13,In stock,Standard
3216,3216,The Hiding Place,10.01,In stock,Budget
3217,3217,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,41.25,In stock,Standard
3218,3218,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",27.18,In stock,Standard
3219,3219,Lilac Girls,49.98,In stock,Standard
3220,3220,Myriad (Prentor #1),18.51,In stock,Budget
3221,3221,The Devil Wears Prada (The Devil Wears Prada #1),55.65,In stock,Premium
3222,3222,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",39.25,In stock,Standard
3223,3223,Persepolis: The Story of a Childhood (Persepolis #1-2),12.25,In stock,Budget
3224,3224,Dark Notes,56.76,In stock,Premium
3225,3225,The Rise and Fall of the Third Reich: A History of Nazi Germany,35.88,In stock,Standard
3226,3226,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",44.48,In stock,Standard
3227,3227,Horrible Bear!,52.4,In stock,Premium
3228,3228,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",22.11,In stock,Standard
3229,3229,I am a Hero Omnibus Volume 1,42.95,In stock,Standard
3230,3230,Manuscript Found in Accra,57.6,In stock,Premium
3231,3231,Boy Meets Boy,12.25,In stock,Budget
3232,3232,Gratitude,54.86,In stock,Premium
3233,3233,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,46.23,In stock,Standard
3234,3234,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,32.24,In stock,Standard
3235,3235,The Star-Touched Queen,54.63,In stock,Premium
3236,3236,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",49.67,In stock,Standard
3237,3237,Isla and the Happily Ever After (Anna and the French Kiss #3),13.33,In stock,Budget
3238,3238,Good in Bed (Cannie Shapiro #1),40.67,In stock,Standard
3239,3239,Barefoot Contessa Back to Basics,58.87,In stock,Premium
3240,3240,Lady Midnight (The Dark Artifices #1),25.06,In stock,Standard
3241,3241,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),38.95,In stock,Standard
3242,3242,The Secret Healer,33.78,In stock,Standard
3243,3243,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),31.38,In stock,Standard
3244,3244,Listen to Me (Fusion #1),43.38,In stock,Standard
3245,3245,The House by the Lake,16.28,In stock,Budget
3246,3246,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,14.16,In stock,Budget
3247,3247,The Requiem Red,17.93,In stock,Budget
3248,3248,City of Ashes (The Mortal Instruments #2),55.53,In stock,Premium
3249,3249,Quiet: The Power of Introverts in a World That Can't Stop Talking,51.32,In stock,Premium
3250,3250,Sarah's Key,47.8,In stock,Standard
3251,3251,Gone with the Wind,25.15,In stock,Standard
3252,3252,The Power of Habit: Why We Do What We Do in Life and Business,17.8,In stock,Budget
3253,3253,Fifty Shades Freed (Fifty Shades #3),56.63,In stock,Premium
3254,3254,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,24.04,In stock,Standard
3255,3255,The Picture of Dorian Gray,47.51,In stock,Standard
3256,3256,See America: A Celebration of Our National Parks & Treasured Sites,45.95,In stock,Standard
3257,3257,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,23.82,In stock,Standard
3258,3258,Angels & Demons (Robert Langdon #1),48.56,In stock,Standard
3259,3259,Green Eggs and Ham (Beginner Books B-16),14.16,In stock,Budget
3260,3260,Charity's Cross (Charles Towne Belles #4),37.46,In stock,Standard
3261,3261,Lola and the Boy Next Door (Anna and the French Kiss #2),30.6,In stock,Standard
3262,3262,Notes from a Small Island (Notes From a Small Island #1),10.02,In stock,Budget
3263,3263,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,40.3,In stock,Standard
3264,3264,Join,44.28,In stock,Standard
3265,3265,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",36.91,In stock,Standard
3266,3266,The Dirty Little Secrets of Getting Your Dream Job,51.33,In stock,Premium
3267,3267,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),21.21,In stock,Standard
3268,3268,The Sense of an Ending,18.88,In stock,Budget
3269,3269,Eleanor & Park,14.36,In stock,Budget
3270,3270,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,31.05,In stock,Standard
3271,3271,Shopaholic Ties the Knot (Shopaholic #3),18.32,In stock,Budget
3272,3272,Neither Here nor There: Travels in Europe,34.32,In stock,Standard
3273,3273,A Brush of Wings (Angels Walking #3),49.32,In stock,Standard
3274,3274,Icing (Aces Hockey #2),47.09,In stock,Standard
3275,3275,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,22.37,In stock,Standard
3276,3276,Proofs of God: Classical Arguments from Tertullian to Barth,56.37,In stock,Premium
3277,3277,Wild Swans,55.53,In stock,Premium
3278,3278,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),22.06,In stock,Standard
3279,3279,Dracula the Un-Dead,31.49,In stock,Standard
3280,3280,Cinder (The Lunar Chronicles #1),56.7,In stock,Premium
3281,3281,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",43.28,In stock,Standard
3282,3282,Daredevils,59.64,In stock,Premium
3283,3283,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,13.92,In stock,Budget
3284,3284,Boar Island (Anna Pigeon #19),53.98,In stock,Premium
3285,3285,Shiver (The Wolves of Mercy Falls #1),14.75,In stock,Budget
3286,3286,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),48.19,In stock,Standard
3287,3287,Soul Reader,54.63,In stock,Premium
3288,3288,"Fruits Basket, Vol. 6 (Fruits Basket #6)",46.33,In stock,Standard
3289,3289,That Darkness (Gardiner and Renner #1),27.26,In stock,Standard
3290,3290,What's It Like in Space?: Stories from Astronauts Who've Been There,39.24,In stock,Standard
3291,3291,Animal Farm,52.53,In stock,Premium
3292,3292,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),46.01,In stock,Standard
3293,3293,Libertarianism for Beginners,17.66,In stock,Budget
3294,3294,The Raven Boys (The Raven Cycle #1),35.63,In stock,Standard
3295,3295,A Paris Apartment,13.71,In stock,Budget
3296,3296,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",39.5,In stock,Standard
3297,3297,Out of Print: City Lights Spotlight No. 14,25.01,In stock,Standard
3298,3298,Give It Back,38.39,In stock,Standard
3299,3299,Hold Your Breath (Search and Rescue #1),41.06,In stock,Standard
3300,3300,Rising Strong,59.45,In stock,Premium
3301,3301,Jurassic Park (Jurassic Park #1),55.5,In stock,Premium
3302,3302,The Red Tent,50.96,In stock,Premium
3303,3303,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",44.07,In stock,Standard
3304,3304,Future Shock (Future Shock #1),17.97,In stock,Budget
3305,3305,"Saga, Volume 1 (Saga (Collected Editions) #1)",15.85,In stock,Budget
3306,3306,The Art of War,10.65,In stock,Budget
3307,3307,One for the Money (Stephanie Plum #1),24.72,In stock,Standard
3308,3308,And Then There Were None,20.46,In stock,Standard
3309,3309,The Requiem Red,22.65,In stock,Standard
3310,3310,The Fault in Our Stars,58.33,In stock,Premium
3311,3311,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",42.27,In stock,Standard
3312,3312,My Mrs. Brown,47.02,In stock,Standard
3313,3313,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,56.91,In stock,Premium
3314,3314,Swell: A Year of Waves,14.75,In stock,Budget
3315,3315,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,13.34,In stock,Budget
3316,3316,One for the Money (Stephanie Plum #1),11.33,In stock,Budget
3317,3317,The Beast (Black Dagger Brotherhood #14),40.2,In stock,Standard
3318,3318,The Dirty Little Secrets of Getting Your Dream Job,30.52,In stock,Standard
3319,3319,Darkfever (Fever #1),24.04,In stock,Standard
3320,3320,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,24.89,In stock,Standard
3321,3321,I'll Give You the Sun,11.88,In stock,Budget
3322,3322,Cometh the Hour (The Clifton Chronicles #6),21.36,In stock,Standard
3323,3323,Daily Fantasy Sports,17.43,In stock,Budget
3324,3324,Old Records Never Die: One Man's Quest for His Vinyl and His Past,26.13,In stock,Standard
3325,3325,Needful Things,11.48,In stock,Budget
3326,3326,If I Gave You God's Phone Number....: Searching for Spirituality in America,55.06,In stock,Premium
3327,3327,The Undomestic Goddess,30.6,In stock,Standard
3328,3328,Amid the Chaos,51.51,In stock,Premium
3329,3329,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,41.62,In stock,Standard
3330,3330,In Cold Blood,32.97,In stock,Standard
3331,3331,Twenty Love Poems and a Song of Despair,51.32,In stock,Premium
3332,3332,Lab Girl,48.51,In stock,Standard
3333,3333,What Happened on Beale Street (Secrets of the South Mysteries #2),48.8,In stock,Standard
3334,3334,The Secret Garden,14.57,In stock,Budget
3335,3335,V for Vendetta (V for Vendetta Complete),53.95,In stock,Premium
3336,3336,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",24.7,In stock,Standard
3337,3337,Two Boys Kissing,24.72,In stock,Standard
3338,3338,Sense and Sensibility,51.96,In stock,Premium
3339,3339,Romero and Juliet: A Tragic Tale of Love and Zombies,37.34,In stock,Standard
3340,3340,Wild Swans,54.0,In stock,Premium
3341,3341,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",53.98,In stock,Premium
3342,3342,The Year of Magical Thinking,14.36,In stock,Budget
3343,3343,A New Earth: Awakening to Your Life's Purpose,46.83,In stock,Standard
3344,3344,The Selfish Gene,43.87,In stock,Standard
3345,3345,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",53.9,In stock,Premium
3346,3346,Persepolis: The Story of a Childhood (Persepolis #1-2),22.96,In stock,Standard
3347,3347,Burning,48.41,In stock,Standard
3348,3348,Watchmen,12.08,In stock,Budget
3349,3349,23 Degrees South: A Tropical Tale of Changing Whether...,27.09,In stock,Standard
3350,3350,Spilled Milk: Based on a True Story,13.51,In stock,Budget
3351,3351,Proofs of God: Classical Arguments from Tertullian to Barth,57.43,In stock,Premium
3352,3352,Follow You Home,10.23,In stock,Budget
3353,3353,My Mother Was Nuts,42.14,In stock,Standard
3354,3354,The Hidden Oracle (The Trials of Apollo #1),22.08,In stock,Standard
3355,3355,Angels Walking (Angels Walking #1),46.42,In stock,Standard
3356,3356,Night Shift (Night Shift #1-20),29.0,In stock,Standard
3357,3357,Doing It Over (Most Likely To #1),41.82,In stock,Standard
3358,3358,Hide Away (Eve Duncan #20),59.98,In stock,Premium
3359,3359,"Fruits Basket, Vol. 5 (Fruits Basket #5)",20.44,In stock,Standard
3360,3360,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",27.43,In stock,Standard
3361,3361,The Silent Sister (Riley MacPherson #1),58.32,In stock,Premium
3362,3362,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),17.76,In stock,Budget
3363,3363,Travels with Charley: In Search of America,38.62,In stock,Standard
3364,3364,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),59.45,In stock,Premium
